	GeneID	logFC	logCPM	F	PValue	FDR	Accession	Isoform	E-value	ProteinN	GO_BP	GO_CC	GO_MF	GO	Status	Organism	S_10B	S_9A	S_13A	S_42A	S_46B	S_47B	S_48B	S_2A	S_2B	S_7B	S_8B	S_33A	S_36B	S_38A	S_40A
494	TRINITY_DN314842_c0_g2	21.9314014839689	10.5557299900649	280.760620549573	2.14335688302946e-14	2.45692205665784e-12	Q93Y39	TRINITY_DN314842_c0_g2_i1	2.9e-67	DEAD-box ATP-dependent RNA helicase 13 (EC 3.6.4.13)			ATP binding [GO:0005524]; helicase activity [GO:0004386]; RNA binding [GO:0003723]	GO:0003723; GO:0004386; GO:0005524	reviewed	Arabidopsis thaliana (Mouse-ear cress)	2439	4272	1835	1964	2218	1928	986	2	0	1	6	1	0	4	0
495	TRINITY_DN314848_c0_g1	-4.13701862301021	10.3983366871933	29.1856969213416	1.72108187324628e-05	0.000248273568109339	B9N843	TRINITY_DN314848_c0_g1_i1	2.2e-16	Biotin carboxylase 2, chloroplastic (EC 6.3.4.14) (Acetyl-CoA carboxylase subunit A 2) (ACC) (EC 6.4.1.2)	fatty acid biosynthetic process [GO:0006633]; malonyl-CoA biosynthetic process [GO:2001295]	chloroplast [GO:0009507]	acetyl-CoA carboxylase activity [GO:0003989]; ATP binding [GO:0005524]; biotin carboxylase activity [GO:0004075]; metal ion binding [GO:0046872]	GO:0003989; GO:0004075; GO:0005524; GO:0006633; GO:0009507; GO:0046872; GO:2001295	reviewed	Populus trichocarpa (Western balsam poplar) (Populus balsamifera subsp. trichocarpa)	864	982	411	133	44	160	190	3060	2894	2953	2243	1918	1761	2653	1413
496	TRINITY_DN314863_c3_g4	3.1230922764308	16.8836892434153	12.7332757837279	0.00162904033344757	0.0130281132610342	Q6K5Q0	TRINITY_DN314863_c3_g4_i2	4.1e-58	Putative germin-like protein 2-1		apoplast [GO:0048046]; cell wall [GO:0005618]	manganese ion binding [GO:0030145]; nutrient reservoir activity [GO:0045735]	GO:0005618; GO:0030145; GO:0045735; GO:0048046	reviewed	Oryza sativa subsp. japonica (Rice)	64790.14	144683.29	106887.25	128813.64	210498.35	103860.86	122342.72	75412.39	64678.04	51980.49	88119.19	47513.49	75730.8	44388.06	84137.71
497	TRINITY_DN314864_c1_g2	22.1438221166004	14.5826255266962	255.719134809447	5.79167809766046e-14	5.12149820350261e-12	P53995	TRINITY_DN314864_c1_g2_i4	9.4e-35	Anaphase-promoting complex subunit 1 (APC1) (Cyclosome subunit 1) (Mitotic checkpoint regulator) (Testis-specific gene 24 protein)	anaphase-promoting complex-dependent catabolic process [GO:0031145]; cell division [GO:0051301]; metaphase/anaphase transition of mitotic cell cycle [GO:0007091]; protein K11-linked ubiquitination [GO:0070979]	anaphase-promoting complex [GO:0005680]; nucleus [GO:0005634]		GO:0005634; GO:0005680; GO:0007091; GO:0031145; GO:0051301; GO:0070979	reviewed	Mus musculus (Mouse)	30727	21965	7460	58948	55500	41187	19065	12	11	12	29	19	10	72	21
498	TRINITY_DN314883_c0_g1	5.16635762144625	7.26792785842712	12.3046405528813	0.00188891798426253	0.014725947509553	Q93YS4	TRINITY_DN314883_c0_g1_i4	4.8e-86	ABC transporter G family member 22 (ABC transporter ABCG.22) (AtABCG22) (White-brown complex homolog protein 23) (AtWBC23)	response to water deprivation [GO:0009414]; transmembrane transport [GO:0055085]; transpiration [GO:0010148]	integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]	ATPase activity [GO:0016887]; ATPase-coupled transmembrane transporter activity [GO:0042626]; ATP binding [GO:0005524]	GO:0005524; GO:0005886; GO:0009414; GO:0010148; GO:0016021; GO:0016887; GO:0042626; GO:0055085	reviewed	Arabidopsis thaliana (Mouse-ear cress)	18	432	50	115	795	60	181	169	14	48	24	9	139	19	3
499	TRINITY_DN316210_c2_g1	-8.40147685954151	6.09330119070524	28.630903160303	1.95361017811795e-05	0.000274837431876138	F4JI44	TRINITY_DN316210_c2_g1_i1	4e-111	Nodulin homeobox (NDX1 homeobox protein homolog) (AtNDX1)	flower development [GO:0009908]; negative regulation of antisense RNA transcription [GO:0060195]	nucleolus [GO:0005730]; nucleus [GO:0005634]	single-stranded DNA binding [GO:0003697]	GO:0003697; GO:0005634; GO:0005730; GO:0009908; GO:0060195	reviewed	Arabidopsis thaliana (Mouse-ear cress)	11	6	16	1	3	1	0	298	257	206	107	76	66	83	55
500	TRINITY_DN316210_c3_g3	-9.91432928598931	6.37075355950806	34.2271835933295	5.78162530762484e-06	9.46779382386184e-05	P37706	TRINITY_DN316210_c3_g3_i1	8.9e-83	Ribosome-recycling factor, chloroplastic (RRF) (Nuclear located protein D2) (Ribosome-releasing factor, chloroplastic) (Fragment)	translation [GO:0006412]	chloroplast [GO:0009507]		GO:0006412; GO:0009507	reviewed	Daucus carota (Wild carrot)	7	6	4	2	0	1	3	277	217	226	187	229	33	84	68
501	TRINITY_DN316221_c2_g2	-7.07335650081806	5.27617502064109	14.2045364852434	0.000995066052045981	0.00869980065277489	Q8QHA5	TRINITY_DN316221_c2_g2_i2	1.1e-55	DNA replication ATP-dependent helicase/nuclease DNA2 (DNA replication ATP-dependent helicase-like homolog) [Includes: DNA replication nuclease DNA2 (EC 3.1.-.-); DNA replication ATP-dependent helicase DNA2 (EC 3.6.4.12)]	base-excision repair [GO:0006284]; DNA double-strand break processing [GO:0000729]; DNA replication [GO:0006260]; DNA replication, Okazaki fragment processing [GO:0033567]; DNA replication, removal of RNA primer [GO:0043137]; DNA replication checkpoint [GO:0000076]; double-strand break repair via single-strand annealing [GO:0045002]; mitochondrial DNA replication [GO:0006264]; positive regulation of DNA replication [GO:0045740]	mitochondrion [GO:0005739]; nucleus [GO:0005634]	4 iron, 4 sulfur cluster binding [GO:0051539]; 5'-3' DNA helicase activity [GO:0043139]; 5'-3' exonuclease activity [GO:0008409]; 5'-flap endonuclease activity [GO:0017108]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA helicase activity [GO:0003678]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]; single-stranded DNA-dependent ATPase activity [GO:0043142]; site-specific endodeoxyribonuclease activity, specific for altered base [GO:0016890]	GO:0000076; GO:0000729; GO:0003677; GO:0003678; GO:0004518; GO:0005524; GO:0005634; GO:0005739; GO:0006260; GO:0006264; GO:0006284; GO:0008409; GO:0016890; GO:0017108; GO:0033567; GO:0043137; GO:0043139; GO:0043142; GO:0045002; GO:0045740; GO:0046872; GO:0051539	reviewed	Xenopus laevis (African clawed frog)	5	15	2	2	0	0	5	219	148	77	57	39	30	57	18
502	TRINITY_DN316221_c2_g4	-6.83733758404446	3.19088703858496	8.93769433211896	0.0065419813085646	0.0398571499015894	Q9URU2	TRINITY_DN316221_c2_g4_i2	7.5e-47	DNA replication ATP-dependent helicase/nuclease dna2 [Includes: DNA replication nuclease dna2 (EC 3.1.-.-); DNA replication ATP-dependent helicase dna2 (EC 3.6.4.12)]	DNA repair [GO:0006281]; Okazaki fragment processing involved in mitotic DNA replication [GO:1903461]; removal of RNA primer involved in mitotic DNA replication [GO:1903469]; replication fork processing [GO:0031297]; replication fork reversal [GO:0071932]; response to intra-S DNA damage checkpoint signaling [GO:0072429]; telomeric 3' overhang formation [GO:0031860]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nuclear chromosome, telomeric region [GO:0000784]; nuclear replication fork [GO:0043596]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; replication fork [GO:0005657]; site of double-strand break [GO:0035861]	4 iron, 4 sulfur cluster binding [GO:0051539]; 5'-flap endonuclease activity [GO:0017108]; 5' overhang single-stranded DNA endodeoxyribonuclease activity [GO:1990601]; ATP binding [GO:0005524]; ATP-dependent DNA helicase activity [GO:0004003]; chromatin binding [GO:0003682]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; nuclease activity [GO:0004518]; protein kinase binding [GO:0019901]; RNA binding [GO:0003723]; single-stranded DNA 5'-3' exodeoxyribonuclease activity [GO:0045145]; single-stranded DNA-dependent ATPase activity [GO:0043142]	GO:0000784; GO:0003677; GO:0003682; GO:0003723; GO:0004003; GO:0004518; GO:0005524; GO:0005634; GO:0005654; GO:0005657; GO:0005737; GO:0005829; GO:0006281; GO:0017108; GO:0019901; GO:0031297; GO:0031860; GO:0035861; GO:0043142; GO:0043596; GO:0045145; GO:0046872; GO:0051539; GO:0071932; GO:0072429; GO:1903461; GO:1903469; GO:1990601	reviewed	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	3	0	1	0	0	0	1	11	9	11	17	15	5	19	15
503	TRINITY_DN316223_c6_g3	-6.06072234555864	8.39105893909112	33.7847098348289	6.33654008337576e-06	0.000101614464031337	Q8S9J6	TRINITY_DN316223_c6_g3_i1	7.1e-80	Aspartyl protease family protein At5g10770 (EC 3.4.23.-)	protein catabolic process [GO:0030163]; proteolysis [GO:0006508]	anchored component of membrane [GO:0031225]; plasma membrane [GO:0005886]	aspartic-type endopeptidase activity [GO:0004190]	GO:0004190; GO:0005886; GO:0006508; GO:0030163; GO:0031225	reviewed	Arabidopsis thaliana (Mouse-ear cress)	80	42	18	35	11	63	23	544	559	423	314	758	610	628	968
504	TRINITY_DN316228_c3_g1	-4.82801423908781	9.32697480990176	46.157288516713	6.22889402515617e-07	1.16135102456978e-05	A4QP78	TRINITY_DN316228_c3_g1_i4	7.5e-07	CCR4-NOT transcription complex subunit 11	gene silencing by RNA [GO:0031047]; regulation of translation [GO:0006417]	CCR4-NOT complex [GO:0030014]; cytoplasm [GO:0005737]; nucleus [GO:0005634]		GO:0005634; GO:0005737; GO:0006417; GO:0030014; GO:0031047	reviewed	Danio rerio (Zebrafish) (Brachydanio rerio)	164	174	112	108	88	68	174	1919	1355	1364	857	818	786	1680	871
505	TRINITY_DN316260_c0_g1	21.2553209743742	7.60055629328642	164.494578828692	4.06936008732731e-11	1.44766315750322e-09	A2QY22	TRINITY_DN316260_c0_g1_i1	1.8e-77	ATP-dependent DNA helicase chl1 (EC 3.6.4.12) (Chromosome loss protein 1)	cell cycle [GO:0007049]; nucleobase-containing compound metabolic process [GO:0006139]	nucleus [GO:0005634]	ATP binding [GO:0005524]; ATP-dependent DNA helicase activity [GO:0004003]; DNA binding [GO:0003677]	GO:0003677; GO:0004003; GO:0005524; GO:0005634; GO:0006139; GO:0007049	reviewed	Aspergillus niger (strain CBS 513.88 / FGSC A1513)	298	447	162	302	266	297	151	0	0	2	0	0	0	0	0
506	TRINITY_DN316260_c0_g3	10.7486951945003	2.18894612368052	21.5139998335634	0.000233995661304534	0.00250593969459354	A1D8E4	TRINITY_DN316260_c0_g3_i1	2.9e-43	ATP-dependent DNA helicase chl1 (EC 3.6.4.12) (Chromosome loss protein 1)	cell cycle [GO:0007049]; nucleobase-containing compound metabolic process [GO:0006139]	nucleus [GO:0005634]	ATP binding [GO:0005524]; ATP-dependent DNA helicase activity [GO:0004003]; DNA binding [GO:0003677]	GO:0003677; GO:0004003; GO:0005524; GO:0005634; GO:0006139; GO:0007049	reviewed	Neosartorya fischeri (strain ATCC 1020 / DSM 3700 / CBS 544.65 / FGSC A1164 / JCM 1740 / NRRL 181 / WB 181) (Aspergillus fischerianus)	3	6	2	8	4	3	1	0	0	0	0	0	0	0	0
507	TRINITY_DN316647_c2_g1	3.10503839219345	8.30104540252677	10.2479561456342	0.00396227118943868	0.0268930467791946	O14134	TRINITY_DN316647_c2_g1_i3	6.6e-36	mRNA export factor elf1	poly(A)+ mRNA export from nucleus [GO:0016973]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; protein-containing complex [GO:0032991]	ATPase activity [GO:0016887]; ATP binding [GO:0005524]	GO:0005524; GO:0005634; GO:0005737; GO:0005829; GO:0016887; GO:0016973; GO:0032991	reviewed	Schizosaccharomyces pombe (strain 972 / ATCC 24843) (Fission yeast)	24	321	285	473	617	192	307	751	92	475	270	33	134	88	42
508	TRINITY_DN316649_c0_g1	21.5676638863997	11.3026247083034	240.762001138114	1.09558643158135e-13	8.47710001436069e-12	Q5R962	TRINITY_DN316649_c0_g1_i1	1.7e-49	tRNA (guanine(10)-N2)-methyltransferase homolog (EC 2.1.1.-) (tRNA guanosine-2'-O-methyltransferase TRM11 homolog)	tRNA processing [GO:0008033]		methyltransferase activity [GO:0008168]; tRNA binding [GO:0000049]	GO:0000049; GO:0008033; GO:0008168	reviewed	Pongo abelii (Sumatran orangutan) (Pongo pygmaeus abelii)	4260	5858	4173	2885	3394	3140	1569	6	1	3	15	0	0	6	1
509	TRINITY_DN316900_c0_g1	18.5827589355515	5.33825334913601	66.9772872042294	2.63888086151685e-07	5.2354719656376e-06	Q03168	TRINITY_DN316900_c0_g1_i1	2.3e-10	Lysosomal aspartic protease (EC 3.4.23.-)		lysosome [GO:0005764]	aspartic-type endopeptidase activity [GO:0004190]	GO:0004190; GO:0005764	reviewed	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	67	82.99	33	50.88	44	78	16	0	0	0	0	0	0	0	0
510	TRINITY_DN316900_c0_g2	17.4339381504514	4.76521453301963	55.692949884126	9.17331959947456e-07	1.67008377413963e-05	P42210	TRINITY_DN316900_c0_g2_i3	4e-23	Phytepsin (EC 3.4.23.40) (Aspartic proteinase) [Cleaved into: Phytepsin 32 kDa subunit; Phytepsin 29 kDa subunit; Phytepsin 16 kDa subunit; Phytepsin 11 kDa subunit]	lipid metabolic process [GO:0006629]	vacuole [GO:0005773]	aspartic-type endopeptidase activity [GO:0004190]	GO:0004190; GO:0005773; GO:0006629	reviewed	Hordeum vulgare (Barley)	40.7	76.31	29.53	23.64	27	46.35	12.02	0	0	0	0	0	0	0	0
511	TRINITY_DN316900_c0_g3	20.8057371669807	7.17291487971585	134.107347044875	2.49442878256053e-10	7.76960632868147e-09	Q03168	TRINITY_DN316900_c0_g3_i1	4.1e-23	Lysosomal aspartic protease (EC 3.4.23.-)		lysosome [GO:0005764]	aspartic-type endopeptidase activity [GO:0004190]	GO:0004190; GO:0005764	reviewed	Aedes aegypti (Yellowfever mosquito) (Culex aegypti)	284.81	224.89	328.41	111.76	122.09	176.69	82.06	0	0	0	0	0	0	0	1
512	TRINITY_DN316904_c8_g6	6.45702117204099	1.5704342726604	8.686938843295	0.00795485995821538	0.0467178208172232	P49632	TRINITY_DN316904_c8_g6_i1	2.1e-36	Ubiquitin-60S ribosomal protein L40 (CEP52) [Cleaved into: Ubiquitin; 60S ribosomal protein L40]	modification-dependent protein catabolic process [GO:0019941]; polarity specification of anterior/posterior axis [GO:0009949]; protein ubiquitination [GO:0016567]; translation [GO:0006412]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; ribosome [GO:0005840]	protein tag [GO:0031386]; structural constituent of ribosome [GO:0003735]; ubiquitin protein ligase binding [GO:0031625]	GO:0003735; GO:0005634; GO:0005737; GO:0005840; GO:0006412; GO:0009949; GO:0016567; GO:0019941; GO:0031386; GO:0031625	reviewed	Caenorhabditis elegans	0	7.12	0	1	1	2	0	0	0	0	0	0	1	0	0
513	TRINITY_DN316932_c1_g1	-3.34620250243516	9.89515533964298	20.6804858298974	0.000143328688776408	0.00168670072913682	F4JKH6	TRINITY_DN316932_c1_g1_i3	1.6e-24	Protein TSS (TPR-domain suppressor of STIMPY)	cell cycle [GO:0007049]; multicellular organism development [GO:0007275]; response to abscisic acid [GO:0009737]	cytoplasm [GO:0005737]		GO:0005737; GO:0007049; GO:0007275; GO:0009737	reviewed	Arabidopsis thaliana (Mouse-ear cress)	576	595.13	389	163	52	130.11	226.42	3201.8	2291.16	2487.58	1176.21	823.44	1320	1071.45	1152
514	TRINITY_DN316936_c5_g1	-3.93819559052346	6.05023163467898	9.87463257662787	0.00455931882859366	0.0299598551475528	Q9Y3A4	TRINITY_DN316936_c5_g1_i1	7.4e-09	Ribosomal RNA-processing protein 7 homolog A (Gastric cancer antigen Zg14)	blastocyst formation [GO:0001825]; ribosomal small subunit assembly [GO:0000028]; rRNA processing [GO:0006364]	CURI complex [GO:0032545]; cytoplasm [GO:0005737]; nucleoplasm [GO:0005654]; UTP-C complex [GO:0034456]	RNA binding [GO:0003723]	GO:0000028; GO:0001825; GO:0003723; GO:0005654; GO:0005737; GO:0006364; GO:0032545; GO:0034456	reviewed	Homo sapiens (Human)	25	32	19	15	9	9	11	138	119	170	52	84	109	125	113
515	TRINITY_DN316951_c1_g2	21.7058923192104	9.76177123949797	368.715122079626	1.137054017746e-15	7.03836436984776e-13	Q8L9C4	TRINITY_DN316951_c1_g2_i1	1.4e-40	Very-long-chain 3-oxoacyl-CoA reductase 1 (EC 1.1.1.330) (Beta-ketoacyl reductase 1) (AtKCR1) (Protein GLOSSY 8) (gl8At)	embryo development ending in seed dormancy [GO:0009793]; very long-chain fatty acid biosynthetic process [GO:0042761]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]; membrane [GO:0016020]	3-oxo-arachidoyl-CoA reductase activity [GO:0102339]; 3-oxo-behenoyl-CoA reductase activity [GO:0102340]; 3-oxo-cerotoyl-CoA reductase activity [GO:0102342]; 3-oxo-lignoceroyl-CoA reductase activity [GO:0102341]; acetoacetyl-CoA reductase activity [GO:0018454]; ketoreductase activity [GO:0045703]	GO:0005783; GO:0005789; GO:0009793; GO:0016020; GO:0016021; GO:0018454; GO:0042761; GO:0045703; GO:0102339; GO:0102340; GO:0102341; GO:0102342	reviewed	Arabidopsis thaliana (Mouse-ear cress)	1601	1113	1023	918	1383	1226.88	934	0	0	1	2	1	1	2	1
516	TRINITY_DN316973_c2_g1	6.0475057751212	8.0143352640158	13.3021340979882	0.00134271222825633	0.0111345269361167	O49255	TRINITY_DN316973_c2_g1_i1	3e-09	NAC transcription factor 29 (AtNAC029) (Protein NAC-LIKE, ACTIVATED BY AP3/PI) (AtNAP)	embryo development ending in seed dormancy [GO:0009793]; flower development [GO:0009908]; fruit ripening [GO:0009835]; leaf senescence [GO:0010150]; multidimensional cell growth [GO:0009825]	nucleus [GO:0005634]	DNA binding [GO:0003677]; DNA-binding transcription factor activity [GO:0003700]	GO:0003677; GO:0003700; GO:0005634; GO:0009793; GO:0009825; GO:0009835; GO:0009908; GO:0010150	reviewed	Arabidopsis thaliana (Mouse-ear cress)	205	540	63	706	621	272	66	127	4	69	0	22	70	2	207
517	TRINITY_DN316974_c2_g2	-6.39100729833538	14.8710549962346	30.7824384160208	1.20437261141697e-05	0.00018183088938222	O22433	TRINITY_DN316974_c2_g2_i3	7e-06	Metallothionein-like protein 3 (MT-3)	cellular copper ion homeostasis [GO:0006878]	cell [GO:0005623]	copper ion binding [GO:0005507]; zinc ion binding [GO:0008270]	GO:0005507; GO:0005623; GO:0006878; GO:0008270	reviewed	Arabidopsis thaliana (Mouse-ear cress)	8717	3910	4966	1526	376	3114	1662	82568	105839	90512	55641	56319	19769	33523	30822
518	TRINITY_DN316991_c4_g1	7.11525691006484	12.352595677977	111.707996300219	2.62196416437374e-10	8.03463276112546e-09	Q9C5D0	TRINITY_DN316991_c4_g1_i2	6e-06	CBS domain-containing protein CBSX2, chloroplastic (CBS domain-containing protein 1) (AtCDCP1) (Protein LOSS OF THE TIMING OF ET AND JA BIOSYNTHESIS 1) (AtLEJ1)	cell redox homeostasis [GO:0045454]	chloroplast [GO:0009507]; chloroplast stroma [GO:0009570]		GO:0009507; GO:0009570; GO:0045454	reviewed	Arabidopsis thaliana (Mouse-ear cress)	3222.52	8104.41	4964.2	7892	8078	4751.05	9744.98	1052.08	727.72	856.99	544	769	1495.92	908.08	1078
519	TRINITY_DN316993_c2_g1	5.2284133457982	6.13591269171139	13.0329198747337	0.00147069304677176	0.0119469684508099	C6A4R7	TRINITY_DN316993_c2_g1_i7	3.1e-16	Elongation factor 1-alpha (EF-1-alpha) (Elongation factor Tu) (EF-Tu)		cytoplasm [GO:0005737]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]; translation elongation factor activity [GO:0003746]	GO:0003746; GO:0003924; GO:0005525; GO:0005737	reviewed	Thermococcus sibiricus (strain MM 739 / DSM 12597)	180	215	180.66	8.96	5	17	28.13	65.74	11.39	61.38	11	2	10	4	14
520	TRINITY_DN317243_c9_g4	5.45210493627443	9.10941309798985	57.4948233800183	1.05276027790892e-07	2.24709866215731e-06	P11369	TRINITY_DN317243_c9_g4_i3	4.5e-36	LINE-1 retrotransposable element ORF2 protein (ORF2p) (Long interspersed element-1) (L1) (Retrovirus-related Pol polyprotein LINE-1) [Includes: Reverse transcriptase (EC 2.7.7.49); Endonuclease (EC 3.1.21.-)]	DNA recombination [GO:0006310]		endonuclease activity [GO:0004519]; metal ion binding [GO:0046872]; RNA-directed DNA polymerase activity [GO:0003964]	GO:0003964; GO:0004519; GO:0006310; GO:0046872	reviewed	Mus musculus (Mouse)	139.87	947.33	337.19	636.97	1601.89	346.52	1072.74	171.53	123.67	111.97	91.01	155.84	252.84	230.28	90.11
521	TRINITY_DN317261_c4_g1	3.09742245173074	10.8162306052159	13.4939142933739	0.00125898592283762	0.0105884821499523	Q9LIE6	TRINITY_DN317261_c4_g1_i1	7.6e-06	VQ motif-containing protein 22 (AtVQ22)		nucleus [GO:0005634]		GO:0005634	reviewed	Arabidopsis thaliana (Mouse-ear cress)	518	702	133	2402	3180	1199	5283	943	808	2161	1400	149	433	660	58
522	TRINITY_DN317261_c5_g1	4.1813490085786	10.5268671209954	28.9371502781707	1.82129972877799e-05	0.000258574433971003	Q7LHG5	TRINITY_DN317261_c5_g1_i1	2.5e-37	Transposon Ty3-I Gag-Pol polyprotein (Gag3-Pol3) (Transposon Ty3-2 TYA-TYB polyprotein) [Cleaved into: Capsid protein (CA) (p24); Spacer peptide p3; Nucleocapsid protein p11 (NC); Ty3 protease (PR) (EC 3.4.23.-) (p16); Spacer peptide J; Reverse transcriptase/ribonuclease H (RT) (RT-RH) (EC 2.7.7.49) (EC 2.7.7.7) (EC 3.1.26.4) (p55); Integrase p52 (IN); Integrase p49 (IN)]	DNA integration [GO:0015074]; DNA recombination [GO:0006310]; transposition, RNA-mediated [GO:0032197]	cytoplasm [GO:0005737]; nucleus [GO:0005634]; retrotransposon nucleocapsid [GO:0000943]	aspartic-type endopeptidase activity [GO:0004190]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; DNA-directed DNA polymerase activity [GO:0003887]; peptidase activity [GO:0008233]; ribonuclease activity [GO:0004540]; RNA binding [GO:0003723]; RNA-directed DNA polymerase activity [GO:0003964]; RNA-DNA hybrid ribonuclease activity [GO:0004523]; zinc ion binding [GO:0008270]	GO:0000943; GO:0003677; GO:0003723; GO:0003887; GO:0003964; GO:0004190; GO:0004523; GO:0004540; GO:0005524; GO:0005634; GO:0005737; GO:0006310; GO:0008233; GO:0008270; GO:0015074; GO:0032197	reviewed	Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)	1521.17	1223	1518.61	1853.94	2194.78	805	2186	469.24	552	1065.86	395.14	880	737.05	956.15	138
