"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"	"Accession"	"Isoform"	"E.value"	"ProteinN"	"GO_BP"	"GO_CC"	"GO_MF"	"GO"	"Status"	"Organism"	"S_10B"	"S_9A"	"S_13A"	"S_42A"	"S_46B"	"S_47B"	"S_48B"	"S_2A"	"S_2B"	"S_7B"	"S_8B"	"S_33A"	"S_36B"	"S_38A"	"S_40A"
"463"	"TRINITY_DN312799_c0_g2"	-8.775027439	4.524246415	9.347324354	0.005975064	0.037059767	"Q0WPU1"	"TRINITY_DN312799_c0_g2_i1"	4.7e-123	"Myosin-15 (Myosin XI I) (AtXI-I)"	"actin filament-based movement [GO:0030048]; actin filament organization [GO:0007015]; nuclear migration [GO:0007097]; regulation of establishment or maintenance of cell polarity regulating cell shape [GO:2000769]"	"cytoplasm [GO:0005737]; myosin complex [GO:0016459]; nuclear membrane [GO:0031965]"	"actin filament binding [GO:0051015]; ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; motor activity [GO:0003774]"	"GO:0003774; GO:0005516; GO:0005524; GO:0005737; GO:0007015; GO:0007097; GO:0016459; GO:0030048; GO:0031965; GO:0051015; GO:2000769"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	1.060434796	1.060434796	1.060434796	5.098043112	2.89031276	1.060434796	4.931574226	6.952553236	1.531363875	2.918429325	2.035083556	3.516510522	6.459188081	4.321797036	2.134830437
"464"	"TRINITY_DN314109_c1_g1"	-12.48693594	5.651786374	32.73731447	7.9e-06	0.000125313	"Q9MAB3"	"TRINITY_DN314109_c1_g1_i1"	2.4e-188	"Probable nucleolar protein 5-2 (MAR-binding NOP56/58 homolog 2) (Nucleolar protein 58-2)"	"ribosome biogenesis [GO:0042254]"	"box C/D snoRNP complex [GO:0031428]; membrane [GO:0016020]; nucleolus [GO:0005730]; small-subunit processome [GO:0032040]"	"snoRNA binding [GO:0030515]"	"GO:0005730; GO:0016020; GO:0030515; GO:0031428; GO:0032040; GO:0042254"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	1.060434796	1.060434796	2.577378605	1.060434796	1.655951822	2.220749492	1.060434796	6.616523318	6.902313733	7.167343259	7.139305596	5.990578538	4.291575846	5.867461019	6.411293743
"465"	"TRINITY_DN314109_c2_g1"	-3.737763781	6.230769696	9.228279868	0.005840778	0.036299614	"O81832"	"TRINITY_DN314109_c2_g1_i1"	1.4e-07	"G-type lectin S-receptor-like serine/threonine-protein kinase At4g27290 (EC 2.7.11.1)"	"protein phosphorylation [GO:0006468]; recognition of pollen [GO:0048544]"	"plasma membrane [GO:0005886]"	"ATP binding [GO:0005524]; calmodulin binding [GO:0005516]; carbohydrate binding [GO:0030246]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0004674; GO:0005516; GO:0005524; GO:0005886; GO:0006468; GO:0030246; GO:0048544"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	5.492002006	4.859372875	4.711433219	4.962870882	4.446384692	4.450727496	5.418912685	7.179094045	7.163582151	6.915048872	7.353239043	6.974564744	6.517965884	6.411483252	4.988435414
"466"	"TRINITY_DN314157_c1_g1"	-13.648786	5.554335831	37.15359512	3.21e-06	5.43e-05	"Q54W07"	"TRINITY_DN314157_c1_g1_i1"	1.7e-43	"EKC/KEOPS complex subunit bud32 (EC 3.6.-.-) (Atypical serine/threonine protein kinase bud32) (EC 2.7.11.1)"	"protein phosphorylation [GO:0006468]; tRNA processing [GO:0008033]; tRNA threonylcarbamoyladenosine metabolic process [GO:0070525]"	"cytosol [GO:0005829]; EKC/KEOPS complex [GO:0000408]; nucleus [GO:0005634]"	"ATP binding [GO:0005524]; hydrolase activity [GO:0016787]; protein serine/threonine kinase activity [GO:0004674]"	"GO:0000408; GO:0004674; GO:0005524; GO:0005634; GO:0005829; GO:0006468; GO:0008033; GO:0016787; GO:0070525"	"reviewed"	"Dictyostelium discoideum (Slime mold)"	1.060434796	1.834107156	1.060434796	1.060434796	1.060434796	2.220749492	1.060434796	6.83055576	6.996278105	6.221584846	7.257891392	5.990578538	3.888638504	5.455546885	6.524049063
"467"	"TRINITY_DN314157_c1_g3"	9.233379477	6.550283609	17.84009945	0.000321581	0.003328744	"A2XRZ0"	"TRINITY_DN314157_c1_g3_i1"	1e-11	"Probable aldo-keto reductase 2 (EC 1.1.1.-)"	""	""	"oxidoreductase activity [GO:0016491]"	"GO:0016491"	"reviewed"	"Oryza sativa subsp. indica (Rice)"	9.343996231	3.000963993	8.167341646	4.962870882	2.89031276	5.744200587	8.199617588	1.988649135	3.55408751	3.265020575	4.713718698	4.180185899	1.060434796	1.060434796	2.134830437
"468"	"TRINITY_DN314160_c4_g1"	-5.448514872	8.018814064	23.77873692	6.32e-05	0.000807954	"Q9C9C0"	"TRINITY_DN314160_c4_g1_i1"	3.8e-41	"Serine protease SPPA, chloroplastic (EC 3.4.21.-) (Signal peptide peptidase SPPA)"	"proteolysis [GO:0006508]; signal peptide processing [GO:0006465]"	"chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast stroma [GO:0009570]; chloroplast thylakoid [GO:0009534]; chloroplast thylakoid membrane [GO:0009535]; integral component of membrane [GO:0016021]"	"serine-type endopeptidase activity [GO:0004252]"	"GO:0004252; GO:0006465; GO:0006508; GO:0009507; GO:0009534; GO:0009535; GO:0009570; GO:0009941; GO:0016021"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	5.901218103	3.945334406	5.914810702	5.876681499	5.177502092	6.109699867	7.744018808	9.209748519	8.640119284	7.592565654	8.075756609	9.939638666	7.435373282	9.024304863	7.938989618
"469"	"TRINITY_DN314167_c0_g1"	2.311472236	10.64273939	13.5533986	0.00123419	0.010408224	"Q9LMG7"	"TRINITY_DN314167_c0_g1_i2"	2.1e-57	"Probable inactive purple acid phosphatase 2"	"protein insertion into mitochondrial outer membrane [GO:0045040]; protein targeting to mitochondrion [GO:0006626]; regulation of carbohydrate metabolic process [GO:0006109]"	"chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; endosome [GO:0005768]; extracellular region [GO:0005576]; Golgi apparatus [GO:0005794]; mitochondrial envelope [GO:0005740]; mitochondrion [GO:0005739]; trans-Golgi network [GO:0005802]"	"acid phosphatase activity [GO:0003993]; metal ion binding [GO:0046872]; mitochondrion targeting sequence binding [GO:0030943]"	"GO:0003993; GO:0005576; GO:0005739; GO:0005740; GO:0005768; GO:0005794; GO:0005802; GO:0006109; GO:0006626; GO:0009507; GO:0009941; GO:0030943; GO:0045040; GO:0046872"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	11.79543896	10.3743635	11.84139227	10.74354949	9.878068709	10.83019596	11.41751592	10.27161755	10.11398752	9.882227426	10.41980673	9.945518745	9.55328531	10.01432662	9.627239251
"470"	"TRINITY_DN314168_c2_g5"	20.00680356	8.322276112	181.9327661	2.03e-12	8.72e-11	"O22941"	"TRINITY_DN314168_c2_g5_i1"	7.4e-119	"Insulin-degrading enzyme-like 1, peroxisomal (EC 3.4.24.-) (Insulysin-like 1) (Peroxisomal M16 protease) (Zinc-metallopeptidase)"	"proteolysis involved in cellular protein catabolic process [GO:0051603]"	"mitochondrion [GO:0005739]; peroxisome [GO:0005777]"	"metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]"	"GO:0004222; GO:0005739; GO:0005777; GO:0046872; GO:0051603"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	8.804934619	7.652044792	8.066465126	9.190104915	9.691702212	10.75907263	9.50413836	1.060434796	1.060434796	1.060434796	1.628546064	1.060434796	1.060434796	2.215525202	1.060434796
"471"	"TRINITY_DN314170_c2_g1"	-7.618124439	2.910022428	9.712642203	0.004848564	0.031437399	"O65202"	"TRINITY_DN314170_c2_g1_i1"	1.2e-84	"Peroxisomal acyl-coenzyme A oxidase 1 (AOX 1) (EC 1.3.3.6) (Long-chain acyl-CoA oxidase) (AtCX1)"	"fatty acid beta-oxidation [GO:0006635]; fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540]; jasmonic acid biosynthetic process [GO:0009695]; lipid homeostasis [GO:0055088]; long-chain fatty acid metabolic process [GO:0001676]; response to cadmium ion [GO:0046686]; response to fungus [GO:0009620]; response to wounding [GO:0009611]"	"peroxisome [GO:0005777]; plasmodesma [GO:0009506]"	"acyl-CoA oxidase activity [GO:0003997]; FAD binding [GO:0071949]; fatty acid binding [GO:0005504]; flavin adenine dinucleotide binding [GO:0050660]"	"GO:0001676; GO:0003997; GO:0005504; GO:0005777; GO:0006635; GO:0009506; GO:0009611; GO:0009620; GO:0009695; GO:0033540; GO:0046686; GO:0050660; GO:0055088; GO:0071949"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	1.060434796	1.498523235	1.060434796	1.854878329	1.060434796	1.060434796	1.060434796	4.588263057	5.289721268	2.781547005	2.035083556	2.250773536	1.526532857	1.922777888	2.97293112
"472"	"TRINITY_DN314173_c1_g1"	-6.142137862	8.301496052	28.97910541	1.8e-05	0.000257291	"Q9M084"	"TRINITY_DN314173_c1_g1_i1"	3.9e-200	"Aspartate--tRNA ligase 2, cytoplasmic (EC 6.1.1.12) (Aspartyl-tRNA synthetase) (AspRS) (Protein IMPAIRED IN BABA-INDUCED DISEASE IMMUNITY 1)"	"aspartyl-tRNA aminoacylation [GO:0006422]; defense response to fungus [GO:0050832]; response to cadmium ion [GO:0046686]"	"aminoacyl-tRNA synthetase multienzyme complex [GO:0017101]; cytosol [GO:0005829]; endoplasmic reticulum [GO:0005783]"	"aspartate-tRNA ligase activity [GO:0004815]; ATP binding [GO:0005524]; DNA binding [GO:0003677]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]"	"GO:0003677; GO:0003723; GO:0004815; GO:0005524; GO:0005783; GO:0005829; GO:0006422; GO:0017101; GO:0046686; GO:0046872; GO:0050832"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	5.491053493	5.174899209	5.050911635	4.242887293	6.691141084	5.15262556	8.103466602	8.820640436	9.056909151	9.037822785	9.136169632	8.514615575	6.942294846	10.07943258	9.07535162
"473"	"TRINITY_DN314173_c2_g1"	-3.91158338	6.861367345	10.18438859	0.004057555	0.02736729	"Q7TPQ3"	"TRINITY_DN314173_c2_g1_i7"	3e-13	"E3 ubiquitin-protein ligase SHPRH (EC 2.3.2.27) (EC 3.6.4.-) (RING-type E3 ubiquitin transferase SHPRH) (SNF2, histone-linker, PHD and RING finger domain-containing helicase)"	"cellular response to DNA damage stimulus [GO:0006974]; DNA repair [GO:0006281]; nucleosome assembly [GO:0006334]; protein polyubiquitination [GO:0000209]"	"nucleosome [GO:0000786]; nucleus [GO:0005634]"	"ATP binding [GO:0005524]; DNA binding [GO:0003677]; helicase activity [GO:0004386]; metal ion binding [GO:0046872]; ubiquitin protein ligase activity [GO:0061630]; ubiquitin protein ligase binding [GO:0031625]; ubiquitin-protein transferase activity [GO:0004842]"	"GO:0000209; GO:0000786; GO:0003677; GO:0004386; GO:0004842; GO:0005524; GO:0005634; GO:0006281; GO:0006334; GO:0006974; GO:0031625; GO:0046872; GO:0061630"	"reviewed"	"Mus musculus (Mouse)"	6.94672309	6.517627557	6.317325868	3.284487825	2.076237769	4.659223485	5.572191807	7.49466861	7.844919087	7.371917766	6.855674257	7.425200029	6.784705628	7.587219149	7.604821533
"474"	"TRINITY_DN314176_c0_g1"	8.05313199	1.742890781	10.26362526	0.0051964	0.032889281	"Q94AU2"	"TRINITY_DN314176_c0_g1_i1"	7.6e-19	"25.3 kDa vesicle transport protein (AtSEC22)"	"endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; protein transport [GO:0015031]; retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum [GO:0006890]; vesicle fusion with Golgi apparatus [GO:0048280]"	"endoplasmic reticulum [GO:0005783]; endoplasmic reticulum-Golgi intermediate compartment [GO:0005793]; endoplasmic reticulum membrane [GO:0005789]; ER to Golgi transport vesicle membrane [GO:0012507]; Golgi apparatus [GO:0005794]; Golgi membrane [GO:0000139]; integral component of membrane [GO:0016021]; plasma membrane [GO:0005886]; SNARE complex [GO:0031201]"	"SNAP receptor activity [GO:0005484]"	"GO:0000139; GO:0005484; GO:0005783; GO:0005789; GO:0005793; GO:0005794; GO:0005886; GO:0006888; GO:0006890; GO:0012507; GO:0015031; GO:0016021; GO:0031201; GO:0048280"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	1.060434796	2.106174159	1.060434796	3.988269512	1.060434796	1.060434796	2.554960019	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
"475"	"TRINITY_DN314176_c1_g1"	-4.819715219	9.911590593	31.63708588	9.99e-06	0.000154658	"A0KP37"	"TRINITY_DN314176_c1_g1_i1"	1.7e-22	"Siroheme synthase 2 [Includes: Uroporphyrinogen-III C-methyltransferase 2 (Urogen III methylase 2) (EC 2.1.1.107) (SUMT 2) (Uroporphyrinogen III methylase 2) (UROM 2); Precorrin-2 dehydrogenase 2 (EC 1.3.1.76); Sirohydrochlorin ferrochelatase 2 (EC 4.99.1.4)]"	"cobalamin biosynthetic process [GO:0009236]; siroheme biosynthetic process [GO:0019354]"	""	"NAD binding [GO:0051287]; precorrin-2 dehydrogenase activity [GO:0043115]; sirohydrochlorin ferrochelatase activity [GO:0051266]; uroporphyrin-III C-methyltransferase activity [GO:0004851]"	"GO:0004851; GO:0009236; GO:0019354; GO:0043115; GO:0051266; GO:0051287"	"reviewed"	"Aeromonas hydrophila subsp. hydrophila (strain ATCC 7966 / DSM 30187 / JCM 1027 / KCTC 2358 / NCIMB 9240)"	8.425101153	6.811748432	8.771422028	7.53825767	6.676184062	7.837662948	9.170963427	10.95809995	10.60343447	11.10384394	11.03169674	9.854697392	8.691010858	10.72365245	10.63373686
"476"	"TRINITY_DN314179_c1_g1"	3.071529899	10.81804407	16.85031517	0.000432408	0.004248583	"Q99ND9"	"TRINITY_DN314179_c1_g1_i8"	1.3e-06	"RWD domain-containing protein 1 (Small androgen receptor-interacting protein)"	"androgen receptor signaling pathway [GO:0030521]; cell aging [GO:0007569]; cellular response to oxidative stress [GO:0034599]; cellular response to testosterone stimulus [GO:0071394]; cytoplasmic translation [GO:0002181]; positive regulation of androgen receptor activity [GO:2000825]"	"cytoplasm [GO:0005737]; polysome [GO:0005844]"	""	"GO:0002181; GO:0005737; GO:0005844; GO:0007569; GO:0030521; GO:0034599; GO:0071394; GO:2000825"	"reviewed"	"Rattus norvegicus (Rat)"	11.19247968	8.993525272	10.61014307	11.52824891	10.75271837	11.82732564	12.90130638	9.878236239	9.787238487	9.657400223	9.862701004	10.08345609	8.584442055	9.9597262	9.407231992
"477"	"TRINITY_DN314196_c0_g1"	19.81661176	8.269819129	209.8938	4.62e-13	2.7e-11	"O75643"	"TRINITY_DN314196_c0_g1_i1"	0	"U5 small nuclear ribonucleoprotein 200 kDa helicase (EC 3.6.4.13) (Activating signal cointegrator 1 complex subunit 3-like 1) (BRR2 homolog) (U5 snRNP-specific 200 kDa protein) (U5-200KD)"	"cis assembly of pre-catalytic spliceosome [GO:0000354]; mRNA splicing, via spliceosome [GO:0000398]; osteoblast differentiation [GO:0001649]; spliceosome conformational change to release U4 (or U4atac) and U1 (or U11) [GO:0000388]"	"catalytic step 2 spliceosome [GO:0071013]; membrane [GO:0016020]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]; post-mRNA release spliceosomal complex [GO:0071014]; spliceosomal complex [GO:0005681]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U5 snRNP [GO:0005682]"	"ATP binding [GO:0005524]; ATP-dependent helicase activity [GO:0008026]; ATP-dependent RNA helicase activity [GO:0004004]; identical protein binding [GO:0042802]; RNA binding [GO:0003723]"	"GO:0000354; GO:0000388; GO:0000398; GO:0001649; GO:0003723; GO:0004004; GO:0005524; GO:0005634; GO:0005654; GO:0005681; GO:0005682; GO:0008026; GO:0016020; GO:0042802; GO:0046540; GO:0071013; GO:0071014"	"reviewed"	"Homo sapiens (Human)"	8.92831306	8.205133602	8.433499854	9.337423991	9.706500032	10.35031824	9.446515127	1.060434796	1.060434796	1.060434796	1.628546064	1.060434796	1.526532857	2.215525202	1.060434796
"478"	"TRINITY_DN314218_c0_g2"	-7.058719599	7.573582733	31.79417334	9.66e-06	0.000150246	"Q00IB6"	"TRINITY_DN314218_c0_g2_i1"	5.3e-57	"RNA polymerase II C-terminal domain phosphatase-like 4 (FCP-like 4) (EC 3.1.3.16) (Carboxyl-terminal phosphatase-like 4) (AtCPL4) (CTD phosphatase-like 4)"	"dephosphorylation of RNA polymerase II C-terminal domain [GO:0070940]; response to salt stress [GO:0009651]"	"nucleus [GO:0005634]"	"metal ion binding [GO:0046872]; protein C-terminus binding [GO:0008022]; RNA binding [GO:0003723]; RNA polymerase II CTD heptapeptide repeat phosphatase activity [GO:0008420]"	"GO:0003723; GO:0005634; GO:0008022; GO:0008420; GO:0009651; GO:0046872; GO:0070940"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	6.639466031	5.468063381	5.818832964	3.284487825	1.060434796	4.504106961	3.940532401	8.755082142	9.104102969	8.836577956	8.63159499	7.931128939	6.731707001	7.881436087	7.507608946
"479"	"TRINITY_DN314234_c0_g5"	24.93546425	10.07390608	397.4547786	1.11e-14	1.91e-12	"Q55D16"	"TRINITY_DN314234_c0_g5_i1"	3.3e-43	"KIN17-like protein"	"cellular response to DNA damage stimulus [GO:0006974]; DNA replication [GO:0006260]"	"nucleus [GO:0005634]"	"double-stranded DNA binding [GO:0003690]; metal ion binding [GO:0046872]; RNA binding [GO:0003723]"	"GO:0003690; GO:0003723; GO:0005634; GO:0006260; GO:0006974; GO:0046872"	"reviewed"	"Dictyostelium discoideum (Slime mold)"	11.68572333	10.47380167	11.52328977	10.91012507	10.77920748	11.68898433	10.5575531	1.74026046	1.060434796	1.469830349	2.351887504	1.060434796	1.060434796	1.060434796	1.060434796
"480"	"TRINITY_DN314236_c0_g1"	18.93164424	8.887682618	186.6668864	1.56e-12	7.09e-11	"Q12019"	"TRINITY_DN314236_c0_g1_i1"	2.3e-301	"Midasin (Dynein-related AAA-ATPase REA1) (MIDAS-containing protein) (Ribosome export/assembly protein 1)"	"protein-RNA complex remodeling [GO:0110136]; regulation of ribosomal subunit export from nucleus [GO:2000200]; ribosomal large subunit assembly [GO:0000027]; rRNA processing [GO:0006364]"	"mitochondrion [GO:0005739]; nucleolus [GO:0005730]; nucleoplasm [GO:0005654]; nucleus [GO:0005634]"	"ATPase activity [GO:0016887]; ATP binding [GO:0005524]"	"GO:0000027; GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005739; GO:0006364; GO:0016887; GO:0110136; GO:2000200"	"reviewed"	"Saccharomyces cerevisiae (strain ATCC 204508 / S288c) (Baker's yeast)"	8.308801287	8.240861758	7.466135708	10.10966789	10.64737596	11.12125684	10.40254296	1.060434796	1.060434796	1.060434796	2.351887504	1.775037812	1.060434796	2.215525202	1.060434796
"481"	"TRINITY_DN314275_c4_g1"	9.331600392	3.403284093	15.81240095	0.000595108	0.00559836	"O93428"	"TRINITY_DN314275_c4_g1_i1"	8.2e-34	"Cathepsin D (EC 3.4.23.5)"	"proteolysis [GO:0006508]"	"lysosome [GO:0005764]"	"aspartic-type endopeptidase activity [GO:0004190]"	"GO:0004190; GO:0005764; GO:0006508"	"reviewed"	"Chionodraco hamatus (Antarctic teleost icefish) (Chaenichthys rhinoceratus hamatus)"	5.710663422	3.720843306	5.421454705	1.854878329	1.655951822	3.630957726	3.750436618	1.060434796	1.060434796	1.469830349	2.035083556	1.775037812	1.060434796	1.060434796	1.060434796
"482"	"TRINITY_DN314626_c2_g5"	-9.652098598	2.753878211	13.84002172	0.001349095	0.011134527	"O32472"	"TRINITY_DN314626_c2_g5_i2"	8.1e-17	"(R)-specific enoyl-CoA hydratase (EC 4.2.1.119)"	"fatty acid biosynthetic process [GO:0006633]; oxidation-reduction process [GO:0055114]"	"fatty acid synthase complex [GO:0005835]"	"fatty acid synthase activity [GO:0004312]; lyase activity [GO:0016829]"	"GO:0004312; GO:0005835; GO:0006633; GO:0016829; GO:0055114"	"reviewed"	"Aeromonas caviae (Aeromonas punctata)"	1.060434796	1.060434796	2.009723777	1.060434796	1.060434796	1.060434796	1.060434796	3.600355227	2.948744466	3.704306685	3.717707757	2.250773536	2.396988615	4.051916271	3.344486629
"483"	"TRINITY_DN314627_c4_g1"	-3.17715461	8.768595676	12.23495234	0.001935306	0.01501196	"Q9M9E8"	"TRINITY_DN314627_c4_g1_i1"	2.3e-305	"F-box protein At1g78280"	""	"cytosol [GO:0005829]"	""	"GO:0005829"	"reviewed"	"Arabidopsis thaliana (Mouse-ear cress)"	8.819176065	6.162755076	8.63716734	6.457103367	5.375676249	7.976923272	7.651844773	9.429227257	9.379887647	9.312379582	8.889083213	9.656255519	8.283010282	9.070814059	9.838224454
"484"	"TRINITY_DN314629_c0_g1"	3.265234636	13.8900621	16.17980865	0.000530923	0.005071839	"Q6DJC8"	"TRINITY_DN314629_c0_g1_i3"	1.8e-06	"Transmembrane protein 53-B"	""	"integral component of membrane [GO:0016021]"	""	"GO:0016021"	"reviewed"	"Xenopus laevis (African clawed frog)"	14.55666131	13.18299197	15.8915505	14.66002621	13.05276867	14.29977951	14.09437805	12.53000817	13.33283901	13.06817612	12.95984791	12.56533083	13.19919824	12.81676405	12.55756771
"485"	"TRINITY_DN314641_c0_g1"	12.42074384	3.671270142	15.09979588	0.001184001	0.010094994	"P07872"	"TRINITY_DN314641_c0_g1_i2"	4.7e-104	"Peroxisomal acyl-coenzyme A oxidase 1 (AOX) (EC 1.3.3.6) (Palmitoyl-CoA oxidase) [Cleaved into: Peroxisomal acyl-CoA oxidase 1, A chain; Peroxisomal acyl-CoA oxidase 1, B chain; Peroxisomal acyl-CoA oxidase 1, C chain]"	"fatty acid beta-oxidation using acyl-CoA oxidase [GO:0033540]; fatty acid oxidation [GO:0019395]; generation of precursor metabolites and energy [GO:0006091]; lipid homeostasis [GO:0055088]; lipid metabolic process [GO:0006629]; prostaglandin metabolic process [GO:0006693]; very long-chain fatty acid metabolic process [GO:0000038]"	"peroxisomal matrix [GO:0005782]; peroxisome [GO:0005777]"	"acyl-CoA oxidase activity [GO:0003997]; FAD binding [GO:0071949]; fatty acid binding [GO:0005504]; flavin adenine dinucleotide binding [GO:0050660]; palmitoyl-CoA oxidase activity [GO:0016401]; protein homodimerization activity [GO:0042803]"	"GO:0000038; GO:0003997; GO:0005504; GO:0005777; GO:0005782; GO:0006091; GO:0006629; GO:0006693; GO:0016401; GO:0019395; GO:0033540; GO:0042803; GO:0050660; GO:0055088; GO:0071949"	"reviewed"	"Rattus norvegicus (Rat)"	1.060434796	7.243747044	1.060434796	1.060434796	2.076237769	2.855421812	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796	1.060434796
