geneID	Uniprot	annot	BPGO	CCGO	MFGO	GOterms	moduleColor	GS.exposed	p.GS.exposed	logFC	logCPM	FDR	edgeR.pvalue	MM.blue	p.MM.blue	MM.brown	p.MM.brown	MM.black	p.MM.black	MM.yellow	p.MM.yellow	MM.lightgreen	p.MM.lightgreen	MM.grey	p.MM.grey	MM.pink	p.MM.pink	MM.purple	p.MM.purple	MM.lightcyan	p.MM.lightcyan	MM.cyan	p.MM.cyan	MM.salmon	p.MM.salmon	MM.greenyellow	p.MM.greenyellow	MM.green	p.MM.green
TRINITY_DN298617_c0_g1	O64668	Presenilin-like protein At1g08700	Notch signaling pathway [GO:0007219]; protein processing [GO:0016485]	endoplasmic reticulum membrane [GO:0005789]; Golgi-associated vesicle [GO:0005798]; Golgi membrane [GO:0000139]; integral component of plasma membrane [GO:0005887]; intracellular membrane-bounded organelle [GO:0043231]; nucleus [GO:0005634]	aspartic-type endopeptidase activity [GO:0004190]; endopeptidase activity [GO:0004175]	GO:0000139; GO:0004175; GO:0004190; GO:0005634; GO:0005789; GO:0005798; GO:0005887; GO:0007219; GO:0016485; GO:0043231	yellow	0.4800092	0.07016512	2.706768	4.133244	0.446478	0.2054231	0.4932588	0.06170601	-0.6707184	0.006202323	0.4395216	0.101156	0.9438157	1.28E-07	-0.2030141	0.4680421	0.1590823	0.5711909	0.12905	0.6466845	0.4466237	0.09513114	0.3553898	0.1936198	0.3390976	0.2163	0.122756	0.662952	-0.05348564	0.8498482	0.3653139	0.1805874
TRINITY_DN254270_c0_g1	Q99ME9	Nucleolar GTP-binding protein 1 (Chronic renal failure gene protein) (GTP-binding protein NGB)	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) [GO:0000463]; negative regulation of cell-cell adhesion [GO:0022408]; negative regulation of cell migration [GO:0030336]; negative regulation of cell population proliferation [GO:0008285]; negative regulation of collagen binding [GO:0033342]; negative regulation of DNA replication [GO:0008156]; negative regulation of protein ubiquitination [GO:0031397]; protein stabilization [GO:0050821]; regulation of cyclin-dependent protein serine/threonine kinase activity [GO:0000079]"	cytoplasm [GO:0005737]; cytosol [GO:0005829]; Golgi apparatus [GO:0005794]; nuclear membrane [GO:0031965]; nucleolus [GO:0005730]; nucleus [GO:0005634]; perinuclear region of cytoplasm [GO:0048471]	GTPase activity [GO:0003924]; GTP binding [GO:0005525]	GO:0000079; GO:0000463; GO:0003924; GO:0005525; GO:0005634; GO:0005730; GO:0005737; GO:0005794; GO:0005829; GO:0008156; GO:0008285; GO:0022408; GO:0030336; GO:0031397; GO:0031965; GO:0033342; GO:0048471; GO:0050821	yellow	0.4796438	0.07040967	3.693583	3.070406	0.3091422	0.1128975	0.4875118	0.06527873	-0.4534216	0.08960507	0.421579	0.1175546	0.8927624	7.54E-06	-0.3451504	0.2076865	0.3629325	0.183661	0.125048	0.6570115	0.5530825	0.03247192	0.2420459	0.3847689	0.09159139	0.7454531	0.1444326	0.6075579	-0.1428572	0.611522	0.1502589	0.5929858
TRINITY_DN295088_c0_g1	O81395	Bifunctional dihydrofolate reductase-thymidylate synthase (DHFR-TS) [Includes: Dihydrofolate reductase (EC 1.5.1.3); Thymidylate synthase (EC 2.1.1.45)]	dTMP biosynthetic process [GO:0006231]; one-carbon metabolic process [GO:0006730]; tetrahydrofolate biosynthetic process [GO:0046654]	cytosol [GO:0005829]; mitochondrion [GO:0005739]	dihydrofolate reductase activity [GO:0004146]; thymidylate synthase activity [GO:0004799]	GO:0004146; GO:0004799; GO:0005739; GO:0005829; GO:0006231; GO:0006730; GO:0046654	yellow	0.4791586	0.07073531	3.114172	4.324597	0.3009475	0.1078355	0.4919751	0.06249145	-0.6255411	0.0126276	0.5258746	0.04406638	0.9440309	1.25E-07	-0.224433	0.4213079	3.56E-05	0.9998995	0.1323261	0.6382748	0.4292964	0.1102915	0.2962899	0.2835915	0.2810432	0.3102545	0.145902	0.6038695	-0.06386475	0.8211094	0.2878958	0.2980968
TRINITY_DN299759_c0_g1	A1Z713	Vacuolar protein sorting-associated protein 13	protein metabolic process [GO:0019538]; protein retention in Golgi apparatus [GO:0045053]; protein targeting to vacuole [GO:0006623]	extrinsic component of membrane [GO:0019898]; late endosome membrane [GO:0031902]	NA	GO:0006623; GO:0019538; GO:0019898; GO:0031902; GO:0045053	yellow	0.4777488	0.07168761	2.92373	4.480253	0.2901091	0.1007649	0.4813117	0.0692985	-0.5869383	0.021436	0.4850039	0.06688384	0.8972589	5.77E-06	-0.09475004	0.7369566	0.3512536	0.1992259	0.2754836	0.3203263	0.5608398	0.02963211	0.2598665	0.3496061	0.3362348	0.2204513	0.3056485	0.2679248	0.1613472	0.5656508	0.4206112	0.1184882
TRINITY_DN296374_c0_g1	O82663	"Succinate dehydrogenase [ubiquinone] flavoprotein subunit 1, mitochondrial (EC 1.3.5.1) (Flavoprotein subunit 1 of complex II) (FP)"	"mitochondrial electron transport, succinate to ubiquinone [GO:0006121]; tricarboxylic acid cycle [GO:0006099]"	"cell wall [GO:0005618]; mitochondrial respiratory chain complex II, succinate dehydrogenase complex (ubiquinone) [GO:0005749]; mitochondrion [GO:0005739]; plasma membrane succinate dehydrogenase complex [GO:0045282]; respiratory chain complex II [GO:0045273]"	ATP binding [GO:0005524]; cobalt ion binding [GO:0050897]; electron transfer activity [GO:0009055]; flavin adenine dinucleotide binding [GO:0050660]; succinate dehydrogenase (ubiquinone) activity [GO:0008177]; succinate dehydrogenase activity [GO:0000104]	GO:0000104; GO:0005524; GO:0005618; GO:0005739; GO:0005749; GO:0006099; GO:0006121; GO:0008177; GO:0009055; GO:0045273; GO:0045282; GO:0050660; GO:0050897	yellow	0.4768933	0.07226994	2.632977	5.48476	0.3273342	0.1253283	0.4890511	0.06430748	-0.6316101	0.01154871	0.337263	0.2189546	0.9586528	1.81E-08	-0.2449278	0.3789578	0.06905342	0.8068189	0.2051434	0.4632865	0.470373	0.07682071	0.4375377	0.1028856	0.3342471	0.2233631	0.1144403	0.6846599	-0.2036243	0.4666769	0.3031178	0.2721087
TRINITY_DN215871_c0_g1	F4KDA5	"Mitochondrial intermediate peptidase, mitochondrial (EC 3.4.24.-) (AtOCT1)"	peptide metabolic process [GO:0006518]; protein processing involved in protein targeting to mitochondrion [GO:0006627]; proteolysis [GO:0006508]	chloroplast [GO:0009507]; chloroplast thylakoid membrane [GO:0009535]; mitochondrial matrix [GO:0005759]; mitochondrion [GO:0005739]	aminopeptidase activity [GO:0004177]; metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]	GO:0004177; GO:0004222; GO:0005739; GO:0005759; GO:0006508; GO:0006518; GO:0006627; GO:0009507; GO:0009535; GO:0046872	yellow	0.4739263	0.07431606	2.785027	2.330826	0.5114965	0.2541782	0.4861958	0.06611749	-0.4907634	0.06323946	0.2778123	0.3160851	0.8100565	0.000251192	-0.3370034	0.219332	0.02460089	0.9306515	0.05003838	0.8594341	0.05855793	0.8357794	0.3204374	0.2442575	0.003167069	0.9910625	-0.08210189	0.7711399	-0.3564819	0.1921568	0.03614627	0.8982365
TRINITY_DN311983_c0_g1	A6QR55	Ubiquitin carboxyl-terminal hydrolase 4 (EC 3.4.19.12) (Deubiquitinating enzyme 4) (Ubiquitin thioesterase 4) (Ubiquitin-specific-processing protease 4)	negative regulation of protein ubiquitination [GO:0031397]; protein deubiquitination [GO:0016579]; protein localization to cell surface [GO:0034394]; regulation of protein stability [GO:0031647]; spliceosomal tri-snRNP complex assembly [GO:0000244]; ubiquitin-dependent protein catabolic process [GO:0006511]	cytoplasm [GO:0005737]; cytosol [GO:0005829]; nucleus [GO:0005634]; plasma membrane [GO:0005886]	adenosine receptor binding [GO:0031685]; identical protein binding [GO:0042802]; metal ion binding [GO:0046872]; thiol-dependent ubiquitin-specific protease activity [GO:0004843]	GO:0000244; GO:0004843; GO:0005634; GO:0005737; GO:0005829; GO:0005886; GO:0006511; GO:0016579; GO:0031397; GO:0031647; GO:0031685; GO:0034394; GO:0042802; GO:0046872	yellow	0.4737247	0.07445656	2.96105	5.896819	0.2045646	0.0591552	0.4745306	0.07389595	-0.6398811	0.01019537	0.4308983	0.1088239	0.9495509	6.44E-08	-0.1813646	0.5177074	0.1994549	0.4760437	0.3090919	0.2622949	0.3782615	0.1644647	0.3201577	0.2446928	0.3615587	0.1854495	0.2318012	0.4058101	0.09832663	0.7273699	0.3553142	0.1937214
TRINITY_DN292958_c0_g1	Q50KB1	Protein disulfide-isomerase-like protein EhSep2	cell redox homeostasis [GO:0045454]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum lumen [GO:0005788]	protein disulfide isomerase activity [GO:0003756]	GO:0003756; GO:0005783; GO:0005788; GO:0045454	yellow	0.4700235	0.07707028	2.747026	6.8314	0.1746981	0.04662379	0.4839014	0.06759841	-0.5621257	0.02918008	0.3971597	0.1426904	0.9781283	3.02E-10	-0.3300731	0.2295558	0.1342341	0.6333958	0.1971809	0.4811902	0.4453708	0.09617517	0.3967751	0.143113	0.1945677	0.4871371	0.07471771	0.7912832	-0.1939054	0.4886498	0.1936222	0.4892973
TRINITY_DN254086_c0_g1	Q9XYS3	Superoxide-generating NADPH oxidase heavy chain subunit A (EC 1.-.-.-) (NADPH oxidase A) (Superoxide-generating NADPH oxidase flavocytochrome A)	defense response [GO:0006952]; defense response to bacterium [GO:0042742]; oxidation-reduction process [GO:0055114]; sorocarp development [GO:0030587]; sporulation resulting in formation of a cellular spore [GO:0030435]; superoxide anion generation [GO:0042554]	integral component of membrane [GO:0016021]; NADPH oxidase complex [GO:0043020]; plasma membrane [GO:0005886]	flavin adenine dinucleotide binding [GO:0050660]; heme binding [GO:0020037]; metal ion binding [GO:0046872]; superoxide-generating NADPH oxidase activity [GO:0016175]	GO:0005886; GO:0006952; GO:0016021; GO:0016175; GO:0020037; GO:0030435; GO:0030587; GO:0042554; GO:0042742; GO:0043020; GO:0046872; GO:0050660; GO:0055114	yellow	0.4686242	0.07807531	3.382656	2.622264	0.3091422	0.113059	0.4664702	0.07964069	-0.4336388	0.1063446	0.2172969	0.4366035	0.8024341	0.000318079	-0.3210299	0.2433371	0.2038517	0.4661685	0.09310049	0.7413903	0.2839101	0.3051336	0.3161746	0.2509424	-0.004880313	0.986228	-0.03209702	0.9095907	-0.2677684	0.3346099	0.112285	0.6903248
TRINITY_DN294134_c0_g1	Q2KIJ5	3-ketodihydrosphingosine reductase (KDS reductase) (EC 1.1.1.102) (3-dehydrosphinganine reductase) (Follicular variant translocation protein 1 homolog) (FVT-1)	3-keto-sphinganine metabolic process [GO:0006666]; sphingolipid biosynthetic process [GO:0030148]	endoplasmic reticulum [GO:0005783]; endoplasmic reticulum membrane [GO:0005789]; integral component of membrane [GO:0016021]	3-dehydrosphinganine reductase activity [GO:0047560]	GO:0005783; GO:0005789; GO:0006666; GO:0016021; GO:0030148; GO:0047560	yellow	0.4680328	0.07850289	2.004374	3.345334	0.5784094	0.3094818	0.4998126	0.0578076	-0.6089498	0.01597863	0.4339825	0.1060365	0.8195744	0.000184294	-0.01746153	0.9507498	-0.2518095	0.365275	-0.0703782	0.8031792	0.4150422	0.1239591	0.4458052	0.09581227	0.2193922	0.4320836	-0.0563239	0.8419704	-0.3401767	0.214748	0.3698366	0.1748429
TRINITY_DN274825_c0_g1	Q32L78	Trafficking protein particle complex subunit 6B (TRAPP complex subunit 6B)	endoplasmic reticulum to Golgi vesicle-mediated transport [GO:0006888]; nervous system development [GO:0007399]; regulation of GTPase activity [GO:0043087]	cis-Golgi network [GO:0005801]; endoplasmic reticulum [GO:0005783]; trans-Golgi network [GO:0005802]	NA	GO:0005783; GO:0005801; GO:0005802; GO:0006888; GO:0007399; GO:0043087	yellow	0.4675245	0.07887172	1.888836	2.57113	0.6551678	0.3782827	0.4708222	0.07650077	-0.6126271	0.01518275	0.3135476	0.2551174	0.9261859	7.22E-07	-0.3172778	0.2492017	-0.003369449	0.9904914	0.2679792	0.334215	0.2288865	0.4119045	0.415545	0.1234583	0.278636	0.3145925	0.04928996	0.8615177	-0.04790885	0.8653649	0.2157052	0.4400531
TRINITY_DN293812_c1_g1	F4JP48	DNA mismatch repair protein MSH4 (AtMSH4) (MutS protein homolog 4)	homologous chromosome segregation [GO:0045143]; meiotic mismatch repair involved in reciprocal meiotic recombination [GO:0010777]; mismatch repair [GO:0006298]; reciprocal meiotic recombination [GO:0007131]; resolution of meiotic recombination intermediates [GO:0000712]; synapsis [GO:0007129]	condensed nuclear chromosome [GO:0000794]; germ cell nucleus [GO:0043073]; mismatch repair complex [GO:0032300]; nuclear chromosome [GO:0000228]; plasmodesma [GO:0009506]; synaptonemal complex [GO:0000795]	ATP binding [GO:0005524]; DNA-dependent ATPase activity [GO:0008094]; mismatched DNA binding [GO:0030983]	GO:0000228; GO:0000712; GO:0000794; GO:0000795; GO:0005524; GO:0006298; GO:0007129; GO:0007131; GO:0008094; GO:0009506; GO:0010777; GO:0030983; GO:0032300; GO:0043073; GO:0045143	yellow	0.4658196	0.08011792	2.385509	3.051565	0.4745688	0.226321	0.4889092	0.06439657	-0.6010259	0.01780271	0.6094704	0.01586404	0.8500934	5.97E-05	-0.2449223	0.3789689	-0.02955143	0.9167371	0.07893242	0.7797701	0.3882203	0.152733	0.1523379	0.5878202	0.2940432	0.2874318	0.03909185	0.8899884	-0.02991943	0.9157036	0.1410878	0.6159864
TRINITY_DN314255_c1_g1	Q4IJM4	COP9 signalosome complex subunit 5 (EC 3.4.-.-)	NA	COP9 signalosome [GO:0008180]; cytoplasm [GO:0005737]	metal ion binding [GO:0046872]; metalloendopeptidase activity [GO:0004222]	GO:0004222; GO:0005737; GO:0008180; GO:0046872	yellow	0.4600847	0.08441272	2.486486	4.181251	0.3918873	0.1657449	0.4730029	0.0749612	-0.6267164	0.01241278	0.374054	0.1695953	0.9610583	1.23E-08	-0.1274144	0.650898	-0.01881261	0.9469439	0.1315691	0.6402145	0.560315	0.02981808	0.4579953	0.0860173	0.2951125	0.2856002	0.1403049	0.6179658	-0.1787364	0.5238948	0.4276173	0.1118446
TRINITY_DN29863_c0_g1	P41348	"Ferredoxin-thioredoxin reductase catalytic chain, chloroplastic (FTR-C) (EC 1.8.7.2) (B2) (Ferredoxin-thioredoxin reductase subunit B) (FTR-B)"	oxidation-reduction process [GO:0055114]	chloroplast [GO:0009507]	"4 iron, 4 sulfur cluster binding [GO:0051539]; electron transfer activity [GO:0009055]; ferredoxin:thioredoxin reductase activity [GO:0030385]; ferredoxin-thioredoxin reductase activity [GO:0103012]; metal ion binding [GO:0046872]"	GO:0009055; GO:0009507; GO:0030385; GO:0046872; GO:0051539; GO:0055114; GO:0103012	yellow	0.4583719	0.08572646	1.350173	2.111622	0.875328	0.6276192	0.4665193	0.07960479	-0.5678647	0.02722584	0.3147735	0.2531638	0.7201708	0.002461854	-0.3330663	0.2251042	-0.2735342	0.3239018	-0.006754714	0.9809393	-0.1264013	0.6535128	0.3653318	0.1805644	0.07222363	0.7981152	-0.2030595	0.4679403	-0.2523082	0.3642942	0.0904999	0.7483955
TRINITY_DN314210_c0_g2	Q8W496	"Protochlorophyllide-dependent translocon component 52, chloroplastic (ACD1-like protein) (Protein TIC 55-IV) (Translocon at the inner envelope membrane of chloroplasts 55-IV)"	protein transport [GO:0015031]	chloroplast [GO:0009507]; chloroplast envelope [GO:0009941]; chloroplast inner membrane [GO:0009706]; integral component of membrane [GO:0016021]; plastid [GO:0009536]	"2 iron, 2 sulfur cluster binding [GO:0051537]; chlorophyllide a oxygenase [overall] activity [GO:0010277]; metal ion binding [GO:0046872]"	GO:0009507; GO:0009536; GO:0009706; GO:0009941; GO:0010277; GO:0015031; GO:0016021; GO:0046872; GO:0051537	yellow	0.4577609	0.08619866	3.102719	4.114653	0.3453609	0.1368975	0.474273	0.07407483	-0.5685622	0.02699527	0.5291781	0.04251559	0.9673728	3.96E-09	-0.284103	0.3047908	0.116721	0.6786827	0.2075085	0.4580324	0.4639744	0.08148232	0.3244082	0.2381304	0.2363781	0.3963361	0.1900628	0.4974703	-0.1310373	0.6415783	0.2225426	0.4253328
TRINITY_DN310725_c0_g1	P38605	"Cycloartenol synthase (AtCYC) (EC 5.4.99.8) (2,3-epoxysqualene--cycloartenol cyclase)"	pentacyclic triterpenoid biosynthetic process [GO:0019745]; pollen development [GO:0009555]; thylakoid membrane organization [GO:0010027]	lipid droplet [GO:0005811]; vacuole [GO:0005773]	beta-amyrin synthase activity [GO:0042300]; cycloartenol synthase activity [GO:0016871]; lanosterol synthase activity [GO:0000250]	GO:0000250; GO:0005773; GO:0005811; GO:0009555; GO:0010027; GO:0016871; GO:0019745; GO:0042300	yellow	0.4569907	0.08679645	2.192689	4.400899	0.4469791	0.2059425	0.4597549	0.08466452	-0.6685327	0.006436262	0.3265961	0.2347955	0.9304471	4.96E-07	-0.2042637	0.4652484	-0.122916	0.6625368	0.1248468	0.6575322	0.3449243	0.2080043	0.4241106	0.1151368	0.3214782	0.2426421	0.09340237	0.7405783	-0.06972134	0.8049834	0.3909404	0.1496286
TRINITY_DN312765_c0_g4	Q69QJ7	"Probable monogalactosyldiacylglycerol synthase 1, chloroplastic (OsMGD1) (EC 2.4.1.46)"	glycolipid biosynthetic process [GO:0009247]	chloroplast membrane [GO:0031969]	"1,2-diacylglycerol 3-beta-galactosyltransferase activity [GO:0046509]"	GO:0009247; GO:0031969; GO:0046509	yellow	0.4546805	0.08860718	2.269747	4.893561	0.4236201	0.1869677	0.4662181	0.07982534	-0.5796179	0.02353438	0.3389176	0.2165595	0.9703782	2.13E-09	-0.2730776	0.3247426	0.148911	0.5963444	0.2470632	0.3746827	0.5211721	0.04634573	0.4466442	0.09511416	0.2777083	0.3162737	0.1528976	0.5864326	-0.15734	0.5754678	0.2927487	0.2896585
TRINITY_DN312761_c0_g1	F4JFN3	"Heat shock protein 90-6, mitochondrial (AtHSP90.6) (AtHsp90-6) (Heat shock protein 89-1) (Hsp89-1)"	protein folding [GO:0006457]	cell wall [GO:0005618]; chloroplast stroma [GO:0009570]; endoplasmic reticulum [GO:0005783]; mitochondrion [GO:0005739]; perinuclear region of cytoplasm [GO:0048471]	ATP binding [GO:0005524]; unfolded protein binding [GO:0051082]	GO:0005524; GO:0005618; GO:0005739; GO:0005783; GO:0006457; GO:0009570; GO:0048471; GO:0051082	yellow	0.4529657	0.08996844	2.647776	8.483011	0.08743447	0.01723264	0.4625147	0.08257339	-0.6232052	0.01306308	0.4583303	0.08575862	0.9737664	9.74E-10	-0.2283644	0.4130013	0.1531593	0.5857845	0.2921801	0.2906399	0.405901	0.1333103	0.2978604	0.2809252	0.3578881	0.1902835	0.2874319	0.2989107	0.01187247	0.9665037	0.2950039	0.285786
TRINITY_DN256932_c0_g1	P62482	Voltage-gated potassium channel subunit beta-2 (EC 1.1.1.-) (K(+) channel subunit beta-2) (Kv-beta-2) (Neuroimmune protein F5)	hematopoietic progenitor cell differentiation [GO:0002244]; NADPH oxidation [GO:0070995]; neuromuscular process [GO:0050905]; oxidation-reduction process [GO:0055114]; protein heterooligomerization [GO:0051291]; regulation of potassium ion transmembrane transport [GO:1901379]; regulation of protein localization to cell surface [GO:2000008]	axon [GO:0030424]; axon terminus [GO:0043679]; cell junction [GO:0030054]; cytoskeleton [GO:0005856]; cytosol [GO:0005829]; extrinsic component of cytoplasmic side of plasma membrane [GO:0031234]; juxtaparanode region of axon [GO:0044224]; membrane [GO:0016020]; neuron projection [GO:0043005]; pinceau fiber [GO:1990031]; postsynaptic density [GO:0014069]; potassium channel complex [GO:0034705]; voltage-gated potassium channel complex [GO:0008076]	aldo-keto reductase (NADP) activity [GO:0004033]; ion channel binding [GO:0044325]; potassium channel regulator activity [GO:0015459]; voltage-gated potassium channel activity [GO:0005249]	GO:0002244; GO:0004033; GO:0005249; GO:0005829; GO:0005856; GO:0008076; GO:0014069; GO:0015459; GO:0016020; GO:0030054; GO:0030424; GO:0031234; GO:0034705; GO:0043005; GO:0043679; GO:0044224; GO:0044325; GO:0050905; GO:0051291; GO:0055114; GO:0070995; GO:1901379; GO:1990031; GO:2000008	yellow	0.4523151	0.09048873	0.7079695	1.693698	0.870256	0.6214106	0.4746608	0.07380568	-0.6145954	0.01476952	0.2318169	0.4057774	0.710434	0.00299555	0.02659043	0.9250571	-0.2382655	0.392464	-0.09627446	0.732866	0.1939328	0.4885872	0.4903689	0.06348435	0.200641	0.4733698	-0.1588236	0.5718251	-0.2746815	0.3217947	0.4127502	0.1262602
TRINITY_DN298470_c0_g1	Q75AV8	Eukaryotic translation initiation factor 4E (eIF-4E) (eIF4E) (eIF-4F 25 kDa subunit) (mRNA cap-binding protein)	"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay [GO:0000184]; regulation of cell cycle [GO:0051726]"	cytoplasmic stress granule [GO:0010494]; eukaryotic translation initiation factor 4F complex [GO:0016281]; nucleus [GO:0005634]	mRNA cap binding [GO:0098808]; phosphatidylinositol-3-phosphate binding [GO:0032266]; RNA 7-methylguanosine cap binding [GO:0000340]; translation initiation factor activity [GO:0003743]	GO:0000184; GO:0000340; GO:0003743; GO:0005634; GO:0010494; GO:0016281; GO:0032266; GO:0051726; GO:0098808	yellow	0.4521922	0.09058724	2.543949	5.030043	0.3570044	0.1446163	0.4709296	0.07642442	-0.5256021	0.04419618	0.4814242	0.06922405	0.943223	1.37E-07	-0.2300053	0.4095595	0.1534853	0.5849772	0.187127	0.504259	0.492541	0.0621443	0.3246294	0.2377918	0.2043692	0.4650129	0.2397176	0.3894986	-0.152137	0.5883185	0.2433558	0.3821217
TRINITY_DN255206_c0_g1	Q3ZCE0	U6 snRNA-associated Sm-like protein LSm8	"mRNA splicing, via spliceosome [GO:0000398]; RNA metabolic process [GO:0016070]"	Lsm2-8 complex [GO:0120115]; nucleus [GO:0005634]; U2-type precatalytic spliceosome [GO:0071005]; U4/U6 x U5 tri-snRNP complex [GO:0046540]; U6 snRNP [GO:0005688]	RNA binding [GO:0003723]	GO:0000398; GO:0003723; GO:0005634; GO:0005688; GO:0016070; GO:0046540; GO:0071005; GO:0120115	yellow	0.4465038	0.09523069	4.184341	2.478817	0.260765	0.08627572	0.4446715	0.09676138	-0.4968782	0.05953022	0.176014	0.5303389	0.81857	0.000190574	-0.1812292	0.5180254	0.2766093	0.3182719	0.00770475	0.978259	0.6707436	0.006199663	0.3055675	0.2680581	0.2060354	0.4613016	0.1309739	0.6417412	-0.1844824	0.5104109	0.3645773	0.1815345
